dataset,path,relative_path,width,height,short_side,low_res_lt512,mask_found,person_area_ratio,full_lap,full_ten,person_lap,person_ten,face_lap,primary_type,primary_lap,primary_ten,quality_rank,severe_suspect,suspect_blur
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair10/dance10/images/4/000130.jpg,pair10/dance10/images/4/000130.jpg,940,1280,940,False,False,nan,236.63733488229565,4559.727144281915,nan,nan,nan,full,236.63733488229565,4559.727144281915,0.4976929530201342,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair28/fight28/images/4/000085.jpg,pair28/fight28/images/4/000085.jpg,940,1280,940,False,False,nan,241.4820047100511,4410.465061918218,nan,nan,nan,full,241.4820047100511,4410.465061918218,0.49790268456375836,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair02/pose02/images/52/000018.jpg,pair02/pose02/images/52/000018.jpg,940,1280,940,False,False,nan,251.86262638226736,4250.874989611038,nan,nan,nan,full,251.86262638226736,4250.874989611038,0.4979026845637584,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair12/fight12/images/16/000095.jpg,pair12/fight12/images/16/000095.jpg,940,1280,940,False,False,nan,236.88483526513494,4554.272990774601,nan,nan,nan,full,236.88483526513494,4554.272990774601,0.4985318791946308,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair10/dance10/images/4/000091.jpg,pair10/dance10/images/4/000091.jpg,940,1280,940,False,False,nan,241.22271998382467,4417.451296542553,nan,nan,nan,full,241.22271998382467,4417.451296542553,0.4985318791946309,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair28/dance28/images/4/000099.jpg,pair28/dance28/images/4/000099.jpg,940,1280,940,False,False,nan,244.30953815092374,4353.468698055186,nan,nan,nan,full,244.30953815092374,4353.468698055186,0.49874161073825507,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair01/hug01/images/4/000029.jpg,pair01/hug01/images/4/000029.jpg,940,1280,940,False,False,nan,235.99411779164515,4582.352227393617,nan,nan,nan,full,235.99411779164515,4582.352227393617,0.49916107382550334,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair28/basketball28/images/4/000048.jpg,pair28/basketball28/images/4/000048.jpg,940,1280,940,False,False,nan,246.40289334950802,4324.396494763962,nan,nan,nan,full,246.40289334950802,4324.396494763962,0.49916107382550334,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair16/jump16/images/4/000086.jpg,pair16/jump16/images/4/000086.jpg,940,1280,940,False,False,nan,238.93231014578848,4489.704039228724,nan,nan,nan,full,238.93231014578848,4489.704039228724,0.4993708053691275,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair02/dance02/images/4/000129.jpg,pair02/dance02/images/4/000129.jpg,940,1280,940,False,False,nan,239.89814055001048,4466.032849900266,nan,nan,nan,full,239.89814055001048,4466.032849900266,0.5,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair01/hug01/images/4/000012.jpg,pair01/hug01/images/4/000012.jpg,940,1280,940,False,False,nan,237.3179884362458,4552.589500914229,nan,nan,nan,full,237.3179884362458,4552.589500914229,0.5010486577181208,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair01/fight01/images/52/000005.jpg,pair01/fight01/images/52/000005.jpg,940,1280,940,False,False,nan,245.09150450658126,4342.953395113032,nan,nan,nan,full,245.09150450658126,4342.953395113032,0.5018875838926175,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair02/dance02/images/4/000138.jpg,pair02/dance02/images/4/000138.jpg,940,1280,940,False,False,nan,239.78707218728707,4482.589345079788,nan,nan,nan,full,239.78707218728707,4482.589345079788,0.5018875838926175,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair01/hug01/images/4/000024.jpg,pair01/hug01/images/4/000024.jpg,940,1280,940,False,False,nan,236.59426278879658,4581.873555934176,nan,nan,nan,full,236.59426278879658,4581.873555934176,0.5023070469798657,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair01/fight01/images/52/000007.jpg,pair01/fight01/images/52/000007.jpg,940,1280,940,False,False,nan,244.54001242499803,4360.630568484043,nan,nan,nan,full,244.54001242499803,4360.630568484043,0.50251677852349,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair12/talk12/images/16/000037.jpg,pair12/talk12/images/16/000037.jpg,940,1280,940,False,False,nan,240.1794499539044,4467.951909491357,nan,nan,nan,full,240.1794499539044,4467.951909491357,0.5027265100671141,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair01/hug01/images/4/000009.jpg,pair01/hug01/images/4/000009.jpg,940,1280,940,False,False,nan,237.1434278741796,4566.586675116357,nan,nan,nan,full,237.1434278741796,4566.586675116357,0.5029362416107382,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair12/talk12/images/16/000039.jpg,pair12/talk12/images/16/000039.jpg,940,1280,940,False,False,nan,239.16967544945834,4498.947982463431,nan,nan,nan,full,239.16967544945834,4498.947982463431,0.5029362416107382,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair28/dance28/images/4/000096.jpg,pair28/dance28/images/4/000096.jpg,940,1280,940,False,False,nan,242.28906044457065,4407.314421958112,nan,nan,nan,full,242.28906044457065,4407.314421958112,0.5029362416107382,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair02/dance02/images/4/000139.jpg,pair02/dance02/images/4/000139.jpg,940,1280,940,False,False,nan,239.7587939480572,4496.696621509309,nan,nan,nan,full,239.7587939480572,4496.696621509309,0.5044043624161074,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair01/fight01/images/52/000006.jpg,pair01/fight01/images/52/000006.jpg,940,1280,940,False,False,nan,245.13495063004638,4352.091215093085,nan,nan,nan,full,245.13495063004638,4352.091215093085,0.5046140939597316,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair12/talk12/images/16/000068.jpg,pair12/talk12/images/16/000068.jpg,940,1280,940,False,False,nan,241.02995261607964,4450.008996841755,nan,nan,nan,full,241.02995261607964,4450.008996841755,0.5046140939597316,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair02/backhug02/images/64/000112.jpg,pair02/backhug02/images/64/000112.jpg,940,1280,940,False,False,nan,246.91127452401346,4336.54462059508,nan,nan,nan,full,246.91127452401346,4336.54462059508,0.5048238255033557,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair12/talk12/images/16/000025.jpg,pair12/talk12/images/16/000025.jpg,940,1280,940,False,False,nan,243.1881206091738,4390.555425116357,nan,nan,nan,full,243.1881206091738,4390.555425116357,0.505243288590604,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair01/hug01/images/4/000025.jpg,pair01/hug01/images/4/000025.jpg,940,1280,940,False,False,nan,236.42677650509947,4594.295015375665,nan,nan,nan,full,236.42677650509947,4594.295015375665,0.5054530201342282,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair12/talk12/images/16/000143.jpg,pair12/talk12/images/16/000143.jpg,940,1280,940,False,False,nan,239.8207390840208,4498.540755900931,nan,nan,nan,full,239.8207390840208,4498.540755900931,0.5056627516778524,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair01/hug01/images/4/000011.jpg,pair01/hug01/images/4/000011.jpg,940,1280,940,False,False,nan,237.49963503242256,4565.524330950798,nan,nan,nan,full,237.49963503242256,4565.524330950798,0.5058724832214765,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair28/basketball28/images/4/000056.jpg,pair28/basketball28/images/4/000056.jpg,940,1280,940,False,False,nan,244.3910171539873,4375.571039727393,nan,nan,nan,full,244.3910171539873,4375.571039727393,0.5060822147651007,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair12/fight12/images/16/000090.jpg,pair12/fight12/images/16/000090.jpg,940,1280,940,False,False,nan,234.84779421608064,4652.403517702793,nan,nan,nan,full,234.84779421608064,4652.403517702793,0.5067114093959731,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair12/fight12/images/16/000094.jpg,pair12/fight12/images/16/000094.jpg,940,1280,940,False,False,nan,237.05599871171228,4585.35791015625,nan,nan,nan,full,237.05599871171228,4585.35791015625,0.5069211409395973,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair16/jump16/images/4/000085.jpg,pair16/jump16/images/4/000085.jpg,940,1280,940,False,False,nan,241.4696628989111,4453.159397855718,nan,nan,nan,full,241.4696628989111,4453.159397855718,0.5071308724832214,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair12/talk12/images/16/000026.jpg,pair12/talk12/images/16/000026.jpg,940,1280,940,False,False,nan,244.7053309274562,4372.786683427526,nan,nan,nan,full,244.7053309274562,4372.786683427526,0.5075503355704698,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair01/hug01/images/4/000008.jpg,pair01/hug01/images/4/000008.jpg,940,1280,940,False,False,nan,237.60619994769982,4569.914374168883,nan,nan,nan,full,237.60619994769982,4569.914374168883,0.5077600671140939,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair28/basketball28/images/4/000105.jpg,pair28/basketball28/images/4/000105.jpg,940,1280,940,False,False,nan,246.88379773795734,4344.551581200133,nan,nan,nan,full,246.88379773795734,4344.551581200133,0.5079697986577181,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair02/pose02/images/52/000029.jpg,pair02/pose02/images/52/000029.jpg,940,1280,940,False,False,nan,243.88545627729445,4400.623784491357,nan,nan,nan,full,243.88545627729445,4400.623784491357,0.5085989932885906,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair02/dance02/images/4/000122.jpg,pair02/dance02/images/4/000122.jpg,940,1280,940,False,False,nan,238.95689067842196,4535.907205784574,nan,nan,nan,full,238.95689067842196,4535.907205784574,0.5100671140939598,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair12/fight12/images/16/000092.jpg,pair12/fight12/images/16/000092.jpg,940,1280,940,False,False,nan,237.58157668665766,4583.485247672872,nan,nan,nan,full,237.58157668665766,4583.485247672872,0.5106963087248322,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair28/basketball28/images/4/000101.jpg,pair28/basketball28/images/4/000101.jpg,940,1280,940,False,False,nan,249.60530663095162,4326.50529837101,nan,nan,nan,full,249.60530663095162,4326.50529837101,0.5125838926174497,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair12/talk12/images/16/000145.jpg,pair12/talk12/images/16/000145.jpg,940,1280,940,False,False,nan,240.55077377060192,4502.495210688165,nan,nan,nan,full,240.55077377060192,4502.495210688165,0.5132130872483222,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair12/talk12/images/16/000038.jpg,pair12/talk12/images/16/000038.jpg,940,1280,940,False,False,nan,240.7077496881505,4505.042251911569,nan,nan,nan,full,240.7077496881505,4505.042251911569,0.5140520134228188,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair10/dance10/images/4/000009.jpg,pair10/dance10/images/4/000009.jpg,940,1280,940,False,False,nan,240.36071081569483,4512.750103889628,nan,nan,nan,full,240.36071081569483,4512.750103889628,0.514261744966443,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair12/talk12/images/16/000103.jpg,pair12/talk12/images/16/000103.jpg,940,1280,940,False,False,nan,243.08339905717247,4440.979284408245,nan,nan,nan,full,243.08339905717247,4440.979284408245,0.5144714765100671,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair28/dance28/images/4/000045.jpg,pair28/dance28/images/4/000045.jpg,940,1280,940,False,False,nan,244.44428326696118,4407.512009640957,nan,nan,nan,full,244.44428326696118,4407.512009640957,0.5148909395973155,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair01/hug01/images/4/000006.jpg,pair01/hug01/images/4/000006.jpg,940,1280,940,False,False,nan,238.78379335787682,4581.72130568484,nan,nan,nan,full,238.78379335787682,4581.72130568484,0.5165687919463087,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair10/dance10/images/4/000146.jpg,pair10/dance10/images/4/000146.jpg,940,1280,940,False,False,nan,238.32567905796876,4588.487273520612,nan,nan,nan,full,238.32567905796876,4588.487273520612,0.516988255033557,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair12/fight12/images/16/000091.jpg,pair12/fight12/images/16/000091.jpg,940,1280,940,False,False,nan,237.33473332209405,4621.190949135638,nan,nan,nan,full,237.33473332209405,4621.190949135638,0.5176174496644295,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair14/hug14/images/4/000074.jpg,pair14/hug14/images/4/000074.jpg,940,1280,940,False,False,nan,235.54898245661653,4684.259131898271,nan,nan,nan,full,235.54898245661653,4684.259131898271,0.5176174496644295,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair12/talk12/images/16/000142.jpg,pair12/talk12/images/16/000142.jpg,940,1280,940,False,False,nan,241.8441513548506,4500.731455701462,nan,nan,nan,full,241.8441513548506,4500.731455701462,0.5184563758389262,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair02/dance02/images/4/000118.jpg,pair02/dance02/images/4/000118.jpg,940,1280,940,False,False,nan,242.22452967560307,4491.73309715758,nan,nan,nan,full,242.22452967560307,4491.73309715758,0.5192953020134228,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair10/dance10/images/4/000120.jpg,pair10/dance10/images/4/000120.jpg,940,1280,940,False,False,nan,239.6542918859105,4581.036527593085,nan,nan,nan,full,239.6542918859105,4581.036527593085,0.5203439597315436,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair28/basketball28/images/4/000058.jpg,pair28/basketball28/images/4/000058.jpg,940,1280,940,False,False,nan,245.80738148334714,4404.797612616357,nan,nan,nan,full,245.80738148334714,4404.797612616357,0.5209731543624161,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair12/talk12/images/16/000081.jpg,pair12/talk12/images/16/000081.jpg,940,1280,940,False,False,nan,241.68900898429484,4515.311928607048,nan,nan,nan,full,241.68900898429484,4515.311928607048,0.5213926174496645,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair10/dance10/images/4/000149.jpg,pair10/dance10/images/4/000149.jpg,940,1280,940,False,False,nan,238.82599243010372,4594.940481632314,nan,nan,nan,full,238.82599243010372,4594.940481632314,0.5216023489932886,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair02/backhug02/images/64/000078.jpg,pair02/backhug02/images/64/000078.jpg,940,1280,940,False,False,nan,247.38432579161406,4383.769998753324,nan,nan,nan,full,247.38432579161406,4383.769998753324,0.5228607382550335,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair12/talk12/images/16/000090.jpg,pair12/talk12/images/16/000090.jpg,940,1280,940,False,False,nan,242.03469710988983,4512.366834275266,nan,nan,nan,full,242.03469710988983,4512.366834275266,0.5228607382550335,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair10/dance10/images/4/000107.jpg,pair10/dance10/images/4/000107.jpg,940,1280,940,False,False,nan,237.95531586617994,4625.419953041888,nan,nan,nan,full,237.95531586617994,4625.419953041888,0.5236996644295302,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair12/talk12/images/16/000077.jpg,pair12/talk12/images/16/000077.jpg,940,1280,940,False,False,nan,241.74243964947632,4531.003251745346,nan,nan,nan,full,241.74243964947632,4531.003251745346,0.5251677852348994,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair14/hug14/images/4/000066.jpg,pair14/hug14/images/4/000066.jpg,940,1280,940,False,False,nan,237.57521870857778,4640.29138962766,nan,nan,nan,full,237.57521870857778,4640.29138962766,0.5251677852348994,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair12/fight12/images/16/000086.jpg,pair12/fight12/images/16/000086.jpg,940,1280,940,False,False,nan,235.8316843939238,4721.380225648271,nan,nan,nan,full,235.8316843939238,4721.380225648271,0.5255872483221476,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair14/hug14/images/4/000071.jpg,pair14/hug14/images/4/000071.jpg,940,1280,940,False,False,nan,236.7097871073397,4681.200860206117,nan,nan,nan,full,236.7097871073397,4681.200860206117,0.5255872483221476,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair10/dance10/images/4/000109.jpg,pair10/dance10/images/4/000109.jpg,940,1280,940,False,False,nan,238.02158363991165,4635.40617727726,nan,nan,nan,full,238.02158363991165,4635.40617727726,0.5270553691275168,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair10/dance10/images/4/000136.jpg,pair10/dance10/images/4/000136.jpg,940,1280,940,False,False,nan,239.9178874322924,4589.915922124335,nan,nan,nan,full,239.9178874322924,4589.915922124335,0.5270553691275168,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair28/fight28/images/4/000114.jpg,pair28/fight28/images/4/000114.jpg,940,1280,940,False,False,nan,244.83161479771658,4449.409501745346,nan,nan,nan,full,244.83161479771658,4449.409501745346,0.5270553691275168,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair12/talk12/images/16/000101.jpg,pair12/talk12/images/16/000101.jpg,940,1280,940,False,False,nan,244.38106388655007,4476.207685754654,nan,nan,nan,full,244.38106388655007,4476.207685754654,0.5278942953020134,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair12/fight12/images/16/000084.jpg,pair12/fight12/images/16/000084.jpg,940,1280,940,False,False,nan,237.02913854693105,4689.932845744681,nan,nan,nan,full,237.02913854693105,4689.932845744681,0.5281040268456376,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair02/dance02/images/4/000141.jpg,pair02/dance02/images/4/000141.jpg,940,1280,940,False,False,nan,242.74700689941795,4520.321320229388,nan,nan,nan,full,242.74700689941795,4520.321320229388,0.5287332214765101,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair01/hug01/images/4/000027.jpg,pair01/hug01/images/4/000027.jpg,940,1280,940,False,False,nan,238.67816907855493,4633.593085106383,nan,nan,nan,full,238.67816907855493,4633.593085106383,0.5291526845637584,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair10/dance10/images/4/000104.jpg,pair10/dance10/images/4/000104.jpg,940,1280,940,False,False,nan,240.95721375969214,4576.71442819149,nan,nan,nan,full,240.95721375969214,4576.71442819149,0.5293624161073825,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair28/basketball28/images/4/000102.jpg,pair28/basketball28/images/4/000102.jpg,940,1280,940,False,False,nan,253.17482489026364,4355.770642869016,nan,nan,nan,full,253.17482489026364,4355.770642869016,0.5322986577181208,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair28/fight28/images/4/000124.jpg,pair28/fight28/images/4/000124.jpg,940,1280,940,False,False,nan,248.2368359018527,4411.031416223404,nan,nan,nan,full,248.2368359018527,4411.031416223404,0.5325083892617449,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair02/backhug02/images/64/000110.jpg,pair02/backhug02/images/64/000110.jpg,940,1280,940,False,False,nan,248.14679882608962,4421.421397107712,nan,nan,nan,full,248.14679882608962,4421.421397107712,0.5348154362416107,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair12/fight12/images/16/000087.jpg,pair12/fight12/images/16/000087.jpg,940,1280,940,False,False,nan,237.41892318069372,4714.087267287234,nan,nan,nan,full,237.41892318069372,4714.087267287234,0.535234899328859,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair12/fight12/images/16/000073.jpg,pair12/fight12/images/16/000073.jpg,940,1280,940,False,False,nan,238.12714885575247,4681.06659325133,nan,nan,nan,full,238.12714885575247,4681.06659325133,0.5354446308724832,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair09/hug09/images/28/000016.jpg,pair09/hug09/images/28/000016.jpg,940,1280,940,False,False,nan,274.4383286579317,4167.175843583776,nan,nan,nan,full,274.4383286579317,4167.175843583776,0.5367030201342282,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair12/fight12/images/16/000088.jpg,pair12/fight12/images/16/000088.jpg,940,1280,940,False,False,nan,237.29934103683735,4724.395757147607,nan,nan,nan,full,237.29934103683735,4724.395757147607,0.5369127516778524,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair14/hug14/images/4/000068.jpg,pair14/hug14/images/4/000068.jpg,940,1280,940,False,False,nan,237.07740607624308,4726.057191240026,nan,nan,nan,full,237.07740607624308,4726.057191240026,0.5369127516778524,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair14/hug14/images/4/000070.jpg,pair14/hug14/images/4/000070.jpg,940,1280,940,False,False,nan,237.5359591096977,4714.538979388298,nan,nan,nan,full,237.5359591096977,4714.538979388298,0.5371224832214765,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair10/dance10/images/4/000094.jpg,pair10/dance10/images/4/000094.jpg,940,1280,940,False,False,nan,245.5715491530743,4491.91368849734,nan,nan,nan,full,245.5715491530743,4491.91368849734,0.5383808724832215,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair14/dance14/images/16/000117.jpg,pair14/dance14/images/16/000117.jpg,940,1280,940,False,False,nan,257.89246501138496,4341.71931100399,nan,nan,nan,full,257.89246501138496,4341.71931100399,0.5383808724832215,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair28/dance28/images/4/000097.jpg,pair28/dance28/images/4/000097.jpg,940,1280,940,False,False,nan,248.20484295834135,4447.951577044548,nan,nan,nan,full,248.20484295834135,4447.951577044548,0.5396392617449665,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair10/dance10/images/4/000143.jpg,pair10/dance10/images/4/000143.jpg,940,1280,940,False,False,nan,241.28409300070643,4612.060162483378,nan,nan,nan,full,241.28409300070643,4612.060162483378,0.5400587248322147,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair14/talk14/images/4/000111.jpg,pair14/talk14/images/4/000111.jpg,940,1280,940,False,False,nan,238.6891225483851,4695.120948304521,nan,nan,nan,full,238.6891225483851,4695.120948304521,0.5404781879194631,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair02/backhug02/images/64/000109.jpg,pair02/backhug02/images/64/000109.jpg,940,1280,940,False,False,nan,249.01987976021982,4438.63641747008,nan,nan,nan,full,249.01987976021982,4438.63641747008,0.5408976510067114,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair28/basketball28/images/4/000089.jpg,pair28/basketball28/images/4/000089.jpg,940,1280,940,False,False,nan,253.16437261468306,4384.311751994681,nan,nan,nan,full,253.16437261468306,4384.311751994681,0.5408976510067114,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair09/hug09/images/28/000018.jpg,pair09/hug09/images/28/000018.jpg,940,1280,940,False,False,nan,273.1282275572196,4204.665880568484,nan,nan,nan,full,273.1282275572196,4204.665880568484,0.5413171140939597,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair14/hug14/images/4/000037.jpg,pair14/hug14/images/4/000037.jpg,940,1280,940,False,False,nan,240.40636119598608,4634.65050490359,nan,nan,nan,full,240.40636119598608,4634.65050490359,0.5413171140939598,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair09/hug09/images/28/000017.jpg,pair09/hug09/images/28/000017.jpg,940,1280,940,False,False,nan,277.2067830718821,4147.862439744016,nan,nan,nan,full,277.2067830718821,4147.862439744016,0.5415268456375839,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair09/hug09/images/28/000077.jpg,pair09/hug09/images/28/000077.jpg,940,1280,940,False,False,nan,273.0872864580468,4205.534792636303,nan,nan,nan,full,273.0872864580468,4205.534792636303,0.5415268456375839,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair10/dance10/images/4/000138.jpg,pair10/dance10/images/4/000138.jpg,940,1280,940,False,False,nan,241.97070587482756,4602.992623836436,nan,nan,nan,full,241.97070587482756,4602.992623836436,0.541736577181208,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair09/hug09/images/28/000076.jpg,pair09/hug09/images/28/000076.jpg,940,1280,940,False,False,nan,273.55563040864905,4219.711685505319,nan,nan,nan,full,273.55563040864905,4219.711685505319,0.5446728187919463,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair02/pose02/images/52/000020.jpg,pair02/pose02/images/52/000020.jpg,940,1280,940,False,False,nan,254.82763058071276,4383.477061170212,nan,nan,nan,full,254.82763058071276,4383.477061170212,0.5450922818791946,False,False
